2146	202
2208	2208
2147	200
2207	2207
2147	200
2207	2207
2147	200
2207	2207
2149	198
2207	2207
2149	197
2208	2208
2149	196
2208	2208
2149	195
2208	2208
2149	195
2208	2208
2149	194
2207	2207
2149	193
2207	2207
2149	193
2207	2207
2150	191
2207	2207
2150	190
2206	2206
2150	189
2206	2206
2150	188
2206	2206
2150	188
2206	2206
2150	187
2206	2206
2151	186
2206	2206
2151	186
2206	2206
2152	184
2206	2206
2151	183
2205	2205
2151	182
2205	2205
2151	182
2205	2205
2152	181
2205	2205
2152	180
2204	2204
2152	179
2204	2204
2152	178
2204	2204
2152	177
2204	2204
2152	176
2204	2204
2152	176
2204	2204
2154	175
2204	2204
2154	175
2204	2204
2154	173
2204	2204
2154	173
2204	2204
2155	171
2204	2204
2155	171
2204	2204
2155	170
2203	2203
2155	169
2203	2203
2155	168
2203	2203
2155	168
2202	2202
2156	166
2203	2203
2155	165
2203	2203
2155	165
2202	2202
2156	164
2202	2202
2157	163
2202	2202
2157	162
2202	2202
2157	161
2202	2202
2157	160
2201	2201
2157	159
2201	2201
2157	159
2201	2201
2157	158
2201	2201
2157	157
2200	2200
2157	156
2201	2201
2157	155
2201	2201
2157	155
2201	2201
2158	154
2200	2200
2158	154
2200	2200
2160	151
2200	2200
2160	150
2200	2200
2160	149
2200	2200
2160	149
2200	2200
2161	146
2199	2199
2161	145
2200	2200
2161	144
2199	2199
2161	143
2199	2199
2161	142
2199	2199
2161	142
2199	2199
2162	141
2198	2198
2162	140
2198	2198
2162	140
2198	2198
2163	138
2197	2197
2163	137
2197	2197
2163	137
2197	2197
2163	136
2197	2197
2163	135
2197	2197
2163	134
2197	2197
2163	133
2197	2197
2163	132
2197	2197
2163	131
2196	2196
2163	131
2196	2196
2164	130
2197	2197
2164	130
2197	2197
2166	128
2196	2196
2165	127
2196	2196
2165	127
2196	2196
2166	125
2196	2196
2166	125
2195	2195
2166	124
2196	2196
2166	123
2196	2196
2166	122
2195	2195
2166	121
2195	2195
2166	120
2195	2195
2166	120
2195	2195
2167	119
2194	2194
2168	118
2194	2194
2168	117
2194	2194
2168	116
2194	2194
2168	115
2194	2194
2168	114
2193	2193
2168	113
2193	2193
2168	113
2193	2193
2168	112
2193	2193
2168	111
2193	2193
2168	110
2193	2193
2168	110
2193	2193
2169	108
2193	2193
2169	108
2193	2193
2170	107
2193	2193
2171	106
2193	2193
2171	105
2192	2192
2171	104
2192	2192
2171	103
2192	2192
2171	102
2192	2192
2171	101
2192	2192
2171	101
2192	2192
2163	92
2175	2195
2154	91
2161	2200
2134	83
2133	2211
2126	74
2120	2217
2114	85
2108	2223
2095	77
2082	2233
2087	78
2070	2237
2066	81
2046	2246
2058	82
2053	2278
2048	73
2042	2282
2028	75
2018	2290
2019	76
2008	2296
2011	77
1998	2300
1993	93
1975	2307
1984	95
1964	2307
1977	109
1956	2313
1957	99
1934	2319
1949	101
1896	2247
1929	106
1877	2244
1921	109
1866	2239
1913	124
1890	2338
1892	116
1869	2343
1886	118
1862	2345
1876	133
1835	2271
1856	125
1818	2268
1847	128
1811	2271
1839	144
1805	2270
1816	137
1788	2264
1808	140
1781	2256
1785	144
1766	2265
1776	149
1761	2256
1765	167
1755	2261
1742	157
1741	2254
1731	163
1736	2254
1720	181
1731	2259
1693	172
1717	2253
1680	176
1712	2252
1667	198
1719	2133
1636	189
1711	2123
1622	194
1707	2130
1589	202
1699	2118
1572	208
1699	2106
1553	231
1692	2123
1515	220
1686	2111
1491	227
1687	2097
1467	254
1682	2104
1420	243
1672	2104
1391	252
1674	2092
1337	291
1676	2077
1274	277
1668	2075
1228	286
1666	2072
1157	298
1661	2061
1097	310
1657	2064
1033	349
1653	2065
925	338
1646	2060
835	353
1642	2060
731	402
1758	1868
565	393
1761	1860
403	417
1756	1868
126	500
1755	1869
-200	497
1759	1859
-564	546
1753	1867
8	2642
1754	1866
-83	2528
1767	1848
-156	2456
1751	1863
-161	2467
1749	1864
-272	2363
1753	1856
-319	2345
1746	1861
-388	2268
1762	1843
-429	2241
1773	1832
-442	2248
1772	1830
-559	2140
1771	1829
-594	2111
1769	1827
-600	2121
1768	1826
-732	2018
1766	1824
-775	1987
1765	1822
-773	1977
1764	1820
-904	1868
1763	1817
-1394	1212
1760	1816
-1508	1098
1766	1809
-1546	1077
1756	1811
-1552	1083
1756	1808
-1643	999
1752	1805
-1682	972
1752	1802
-1695	975
1727	1807
-1779	895
1732	1801
-1710	964
1722	1801
-1707	966
1702	1804
-1701	971
1700	1802
-1702	975
1696	1800
-1702	980
1695	1797
-1702	983
1693	1795
-1702	988
1689	1793
-1703	992
1687	1791
-1698	994
1686	1788
-1694	997
1684	1786
-1687	1000
1680	1784
-1682	1002
1679	1781
-1676	1006
1677	1779
-1671	1009
1673	1777
-1664	1013
1671	1775
-1660	1015
1670	1772
-1653	1019
1668	1770
-1648	1021
1664	1768
-1643	1023
1661	1765
-1638	1028
1661	1763
-1639	1032
1657	1761
-1639	1036
1656	1758
-1638	1040
1654	1756
-1639	1045
1650	1754
-1638	1048
1648	1752
-1633	1051
1647	1749
-1630	1053
1645	1747
-1624	1057
1641	1745
-1619	1059
1640	1742
-1611	1063
1638	1740
-1607	1065
1634	1738
-1600	1069
1633	1735
-1595	1071
1631	1733
-1588	1075
1627	1731
-1583	1077
1625	1729
-1578	1081
1624	1726
-1575	1085
1622	1724
-1576	1090
1618	1722
-1574	1093
1617	1719
-1575	1098
1615	1717
-1574	1102
1611	1715
-1576	1105
1609	1713
-1570	1107
1608	1710
-1564	1111
1606	1708
-1559	1113
1602	1706
-1553	1117
1601	1703
-1548	1119
1599	1701
-1541	1123
1595	1699
-1537	1125
1594	1696
-1531	1128
1590	1694
-1523	1132
1588	1692
-1519	1134
1586	1690
-1515	1138
1585	1687
-1512	1142
1583	1685
-1511	1147
1579	1683
-1511	1150
1578	1680
-1512	1154
1576	1678
-1511	1158
1572	1676
-1510	1161
1571	1673
-1507	1164
1569	1671
-1501	1168
1565	1669
-1495	1170
1563	1667
-1488	1173
1562	1664
-1484	1176
1560	1662
-1476	1180
1556	1660
-1472	1182
1555	1657
-1465	1186
1553	1655
-1460	1188
1549	1653
-1454	1192
1547	1651
-1452	1194
1546	1648
-1447	1199
1544	1646
-1448	1203
1540	1644
-1448	1207
1539	1641
-1447	1211
1537	1639
-1448	1216
1533	1637
-1448	1218
1532	1634
-1441	1222
1530	1632
-1436	1224
1526	1630
-1429	1228
1524	1628
-1425	1230
1523	1625
-1419	1232
1519	1623
-1412	1236
1517	1621
-1408	1238
1516	1618
-1402	1242
1514	1616
-1397	1245
1510	1614
-1390	1248
1508	1612
-1386	1252
1507	1609
-1384	1256
1505	1607
-1383	1260
1501	1605
-1384	1264
1500	1602
-1384	1268
1498	1600
-1385	1273
1494	1598
-1384	1274
1493	1595
-1376	1278
1491	1593
-1372	1281
1487	1591
-1364	1284
1485	1589
-1361	1286
1484	1586
-1356	1291
1482	1584
-1351	1295
1478	1582
-1351	1299
1477	1579
-1352	1302
1475	1577
-1353	1308
1471	1575
-1353	1311
1470	1572
-1352	1315
1468	1570
-1349	1317
1464	1568
-1342	1320
1462	1566
-1336	1322
1461	1563
-1330	1326
1459	1561
-1324	1329
1455	1559
-1318	1332
1454	1556
-1315	1335
1452	1554
-1306	1338
1448	1552
-1302	1341
1446	1550
-1296	1343
1443	1547
-1290	1348
1443	1545
-1288	1351
1439	1543
-1288	1355
1438	1540
-1289	1359
1436	1538
-1288	1364
1432	1536
-1290	1368
1431	1533
-1289	1371
1429	1531
-1284	1373
1425	1529
-1277	1377
1423	1527
-1272	1379
1422	1524
-1265	1383
1420	1522
-1260	1385
1416	1520
-1253	1389
1415	1517
-1249	1391
1413	1515
-1243	1395
1409	1513
-1238	1397
1407	1511
-1230	1400
1406	1508
-1227	1404
1404	1506
-1225	1409
1400	1504
-1225	1412
1399	1501
-1226	1417
1397	1499
-1226	1421
1393	1497
-1225	1425
1392	1494
-1225	1428
1390	1492
-1219	1431
1386	1490
-1212	1433
1384	1488
-1206	1437
1383	1485
-1201	1439
1381	1483
-1195	1443
1377	1481
-1190	1445
1376	1478
-1185	1448
1372	1476
-1178	1452
1370	1474
-1173	1454
1369	1471
-1167	1458
1367	1469
-1162	1462
1363	1467
-1162	1466
1361	1465
-1162	1469
1360	1462
-1161	1473
1358	1460
-1162	1477
1354	1458
-1161	1482
1353	1455
-1160	1484
1351	1453
-1154	1488
1347	1451
-1149	1490
1345	1449
-1143	1493
1344	1446
-1138	1496
1342	1444
-1131	1500
1338	1442
-1126	1502
1337	1439
-1120	1506
1335	1437
-1115	1508
1331	1435
-1107	1511
1330	1432
-1104	1514
1328	1430
-1098	1519
1324	1428
-1098	1523
1322	1426
-1097	1527
1321	1423
-1098	1530
1319	1421
-1097	1535
1315	1419
-1098	1538
1314	1416
-1094	1542
1312	1414
-1089	1544
1308	1412
-1083	1548
1306	1410
-1080	1550
1305	1407
-1074	1552
1301	1405
-1066	1556
1299	1403
-1061	1558
1298	1400
-1055	1562
1296	1398
-1050	1564
1292	1396
-1043	1568
1291	1393
-1039	1571
1289	1391
-1034	1576
1285	1389
-1034	1579
1283	1387
-1034	1583
1282	1384
-1033	1587
1280	1382
-1034	1592
1276	1380
-1034	1595
1275	1377
-1031	1598
1273	1375
-1026	1601
1269	1373
-1020	1604
1268	1370
-1015	1606
1266	1368
-1008	1610
1262	1366
-1003	1612
1260	1364
-995	1616
1259	1361
-992	1618
1262	1357
-986	1622
1261	1355
-981	1624
1257	1352
-973	1628
1256	1350
-970	1632
1253	1348
-971	1637
1252	1346
-971	1640
1248	1343
-970	1645
1247	1341
-971	1649
1244	1339
-971	1653
1242	1336
-1035	1667
1239	1334
-1028	1670
1237	1332
-1021	1673
1234	1329
-1018	1676
1232	1327
-1010	1680
1231	1325
-972	1675
1228	1323
-964	1679
1226	1320
-961	1681
1223	1318
-955	1685
1222	1316
-948	1687
1218	1313
-944	1691
1217	1311
-939	1695
1214	1309
-938	1700
1212	1307
-939	1703
1209	1304
-938	1708
1208	1302
-939	1712
1205	1300
-940	1716
1203	1297
-1004	1731
1200	1295
-998	1736
1199	1293
-658	2055
1195	1290
-656	2059
1194	1288
-651	2063
1191	1286
-647	2069
1189	1284
-648	2072
1186	1281
-648	2077
1185	1279
-652	2075
1182	1277
-643	2076
1180	1274
-637	2076
1177	1272
-628	2078
1176	1270
-627	2080
1172	1267
-623	2085
1171	1265
-619	2089
1168	1263
-620	2093
1166	1261
-620	2097
1163	1258
-624	2096
1161	1256
-615	2098
1160	1254
-608	2097
1156	1251
-600	2099
1155	1249
-599	2101
1152	1247
-593	2106
1150	1245
-589	2109
1147	1242
-590	2114
1146	1240
-590	2118
1143	1238
-593	2118
1141	1235
-587	2118
1138	1233
-577	2119
1137	1231
-572	2119
1133	1228
-569	2123
1132	1226
-565	2127
1129	1224
-559	2132
1127	1222
-561	2135
1124	1219
-562	2140
1123	1217
-566	2139
1120	1215
-557	2140
1118	1212
-551	2140
1115	1210
-541	2141
1114	1208
-540	2143
1110	1205
-535	2148
1109	1203
-531	2152
1106	1201
-531	2157
1104	1199
-534	2160
1101	1196
-538	2161
1100	1194
-530	2161
1097	1192
-528	2164
1095	1189
-523	2168
1092	1187
-520	2172
1090	1185
-520	2177
1088	1183
-522	2180
1085	1180
-524	2181
1084	1178
-517	2180
1081	1176
-508	2181
1079	1173
-501	2181
1076	1171
-499	2186
1075	1169
-496	2189
1071	1166
-490	2195
1070	1164
-492	2198
1067	1162
-492	2203
1065	1160
-495	2201
1062	1157
-487	2203
1061	1155
-480	2203
1058	1153
-470	2203
1056	1150
-467	2207
1053	1148
-462	2212
1052	1146
-463	2215
1049	1144
-462	2219
1047	1141
-464	2223
1044	1139
-466	2223
1043	1137
-459	2223
1039	1134
-450	2224
1038	1132
-443	2224
1035	1130
-441	2228
1033	1127
-437	2232
1030	1125
-431	2237
1029	1123
-434	2241
1026	1121
-433	2245
1024	1118
-439	2244
1021	1116
-431	2244
1019	1114
-422	2245
1016	1111
-414	2245
1014	1109
-412	2249
1013	1107
-408	2252
1009	1104
-404	2258
1008	1102
-404	2261
1005	1100
-405	2266
1003	1098
-411	2265
1000	1095
-401	2266
999	1093
-395	2266
996	1091
-385	2267
994	1088
-385	2269
991	1086
-379	2275
990	1084
-375	2279
987	1082
-376	2283
985	1079
-376	2286
982	1077
-380	2287
981	1075
-373	2286
977	1072
-371	2291
976	1070
-368	2295
973	1068
-363	2300
971	1065
-363	2303
968	1063
-364	2308
967	1061
-367	2306
964	1059
-358	2307
962	1056
-354	2308
959	1054
-343	2309
958	1052
-344	2311
954	1049
-339	2316
953	1047
-334	2320
950	1045
-340	2323
948	1043
-341	2328
945	1040
-340	2327
943	1038
-330	2329
942	1036
-323	2328
938	1033
-315	2330
937	1031
-314	2332
934	1029
-309	2337
932	1026
-310	2340
929	1024
-312	2345
928	1022
-312	2348
925	1020
-310	2349
923	1017
-302	2349
920	1015
-295	2350
919	1013
-287	2350
915	1010
-285	2354
914	1008
-281	2358
911	1006
-281	2362
909	1003
-283	2365
901	1003
-283	2370
897	1001
-283	2370
895	999
-272	2371
894	996
-266	2371
883	997
-258	2372
888	992
-256	2374
887	989
-252	2380
885	987
-252	2383
881	985
-253	2388
879	983
-255	2391
878	980
-253	2392
876	978
-245	2392
872	976
-238	2391
869	973
-230	2393
869	971
-228	2395
865	969
-223	2400
864	966
-224	2404
862	964
-224	2408
858	962
-226	2412
856	960
-224	2413
855	957
-218	2413
853	955
-208	2414
849	953
-201	2413
848	950
-198	2417
846	948
-195	2421
842	946
-194	2426
840	944
-196	2429
839	941
-196	2433
837	939
-198	2437
840	935
823	3894
838	932
820	3897
835	930
819	3884
834	928
-207	2452
830	925
-198	2454
823	925
-191	2453
819	923
-186	2459
817	921
-186	2461
816	918
-187	2466
814	916
-189	2470
810	914
-189	2474
809	911
-210	2485
807	909
-211	2490
803	907
-212	2493
802	904
-232	2503
798	902
-233	2509
796	900
-233	2512
794	898
-310	2545
793	895
-386	2578
791	893
-407	2591
787	891
-407	2593
786	888
-447	2613
784	886
-523	2646
780	884
-581	2673
778	882
-582	2676
777	879
-584	2680
775	877
-622	2699
771	875
-699	2732
770	872
-775	2765
768	870
-796	2778
764	868
-796	2780
763	865
-834	2800
761	863
-913	2833
757	861
-970	2860
755	859
-970	2863
752	856
-972	2867
750	854
-1048	2901
748	852
-1125	2934
745	849
-1182	2959
743	847
-1184	2964
741	845
-1185	2968
739	843
-1223	2987
736	840
-1300	3020
734	838
-1359	3046
732	836
-1359	3050
729	833
-1361	3054
727	831
-1437	3087
725	829
-1515	3119
722	826
-1571	3146
720	824
-1573	3150
718	822
-1574	3154
716	820
-1612	3173
713	817
-1689	3206
711	815
-1746	3232
709	813
-1748	3236
706	810
-1749	3240
704	808
-1826	3274
702	806
692	3594
699	803
690	3599
697	801
687	3584
695	799
686	3588
693	797
683	3582
690	794
681	3587
688	792
678	3572
686	790
676	3576
683	787
673	3562
681	785
672	3548
679	783
669	3551
677	781
669	3537
674	778
664	3541
672	776
663	3527
670	774
660	3530
667	771
658	3525
665	769
655	3529
663	767
655	3515
660	764
650	3518
658	762
649	3504
656	760
646	3490
654	758
644	3493
651	755
642	3479
649	753
639	3482
647	751
639	3468
644	748
634	3472
642	746
633	3468
640	744
630	3470
637	741
628	3457
635	739
625	3460
633	737
624	3447
631	735
621	3431
628	732
619	3436
626	730
616	3421
624	728
616	3425
621	725
611	3411
619	723
610	3415
617	721
607	3409
615	719
607	3413
612	716
602	3399
610	714
601	3403
608	712
598	3388
605	709
596	3374
603	707
593	3378
601	705
593	3364
598	702
588	3367
596	700
587	3354
594	698
584	3357
592	696
584	3352
589	693
579	3356
587	691
578	3342
585	689
575	3344
582	686
572	3330
580	684
568	3320
582	679
568	3305
573	677
563	3309
571	675
562	3295
569	673
554	3297
576	662
554	3283
559	663
549	3287
557	661
548	3273
555	659
546	3258
553	657
545	3262
550	654
541	3248
548	652
539	3234
546	650
536	3237
543	647
534	3241
541	645
532	3236
539	643
531	3240
536	640
527	3226
534	638
525	3230
532	636
523	3215
530	634
522	3201
527	631
518	3205
525	629
516	3191
523	627
513	3176
520	624
511	3180
518	622
509	3184
516	620
509	3179
514	618
504	3182
511	615
502	3167
509	613
502	3172
507	611
497	3157
504	608
497	3143
502	606
493	3146
500	604
492	3132
497	601
488	3118
495	599
488	3122
493	597
484	3107
491	595
483	3111
488	592
479	3115
486	590
479	3120
484	588
483	3123
481	585
481	3132
479	583
477	3144
477	581
470	3126
475	579
465	3129
472	576
465	3134
470	574
461	3137
468	572
467	3142
465	569
465	3153
463	567
456	3158
461	565
451	3161
458	562
458	3166
456	560
454	3170
454	558
452	3183
452	556
442	3186
449	553
449	3191
447	551
438	3195
445	549
444	3199
442	546
442	3211
440	544
437	3223
437	543
430	3227
435	539
426	3231
433	537
426	3235
431	535
429	3239
429	533
426	3252
426	530
424	3263
424	528
417	3269
422	526
412	3272
419	523
412	3277
417	521
415	3281
415	519
413	3293
413	517
410	3305
410	514
403	3311
408	512
399	3314
406	510
398	3318
403	507
401	3322
401	505
399	3334
399	503
396	3346
396	500
389	3352
394	498
385	3356
392	496
385	3360
390	494
387	3363
387	491
385	3375
385	489
376	3380
383	487
375	3384
380	484
371	3388
378	482
376	3393
376	480
374	3404
374	478
371	3416
371	475
362	3422
369	473
360	3425
366	472
359	3429
364	468
362	3433
362	466
360	3445
360	464
357	3456
357	461
355	3463
355	459
346	3466
353	457
346	3471
351	455
348	3474
348	452
346	3486
346	450
344	3498
344	448
336	3504
341	445
332	3508
339	443
332	3512
337	441
334	3516
334	438
332	3527
332	436
330	3539
330	434
323	3546
328	432
318	3549
325	429
323	3554
323	427
321	3558
321	425
318	3568
318	422
309	3574
316	420
307	3578
314	418
305	3582
312	416
309	3586
309	413
307	3596
307	411
305	3609
305	409
295	3615
302	406
300	3620
300	404
291	3623
298	402
295	3628
295	399
293	3637
293	397
290	3649
290	396
282	3657
289	393
279	3660
286	390
284	3665
284	388
282	3669
282	386
279	3678
279	383
277	3690
277	381
268	3698
275	379
266	3702
273	377
265	3706
270	374
268	3710
268	372
266	3720
266	370
263	3731
263	367
254	3739
261	365
252	3743
259	363
251	3747
256	360
254	3751
254	358
252	3761
252	356
250	3773
250	354
242	3781
247	351
238	3784
245	349
236	3789
243	347
240	3793
240	344
238	3802
238	342
229	3809
236	340
228	3813
233	337
224	3817
231	335
229	3822
229	333
227	3831
227	331
224	3843
224	328
215	3850
222	326
213	3854
219	325
212	3858
217	321
215	3862
215	319
213	3872
213	317
211	3883
211	315
203	3891
208	312
199	3895
206	310
197	3900
204	308
201	3903
201	305
199	3913
199	303
197	3924
197	301
189	3933
194	298
185	3937
192	296
183	3942
190	294
188	3946
188	292
185	3954
185	289
183	3965
183	287
174	3975
181	285
171	3978
178	282
169	3983
176	280
174	3987
174	278
171	3995
171	275
162	4003
169	273
160	4007
167	271
158	4011
165	269
162	4015
162	266
160	4023
160	264
158	4036
158	262
148	4044
155	259
153	4049
153	257
144	4052
151	255
148	4056
148	254
146	4064
146	250
144	4076
144	248
135	4086
142	246
132	4089
139	243
130	4094
137	241
135	4098
135	239
132	4105
132	236
130	4117
130	234
121	4127
128	232
118	4130
126	230
118	4135
123	227
121	4139
121	225
119	4147
119	223
116	4158
116	220
114	4169
114	218
104	4172
112	216
103	4176
110	214
107	4180
107	211
105	4187
105	209
103	4200
103	207
95	4210
100	204
90	4214
98	202
89	4218
96	200
93	4221
93	197
91	4228
91	195
81	4238
89	193
80	4242
87	191
77	4246
84	188
82	4251
82	186
80	4257
80	184
76	4269
76	182
75	4280
75	179
65	4283
73	177
65	4287
70	174
68	4291
68	172
66	4298
66	170
64	4310
64	168
56	4321
61	165
51	4325
59	163
50	4329
57	161
54	4333
54	158
52	4339
52	156
50	4351
50	154
41	4363
48	152
38	4366
45	149
36	4370
43	147
41	4374
41	145
38	4380
38	142
36	4392
36	140
27	4404
34	138
24	4407
31	135
22	4412
29	133
19	4417
27	131
18	4429
25	129
15	4431
22	126
13	4436
20	124
10	4440
18	122
10	4445
15	119
5	4458
13	117
4	4470
11	115
1	4473
9	113
-1	4476
5	111
-3	4481
4	108
-6	4486
2	106
-6	4498
-1	103
-11	4511
-3	101
-12	4515
-5	99
-15	4518
-8	96
-17	4523
-10	94
-20	4527
-12	92
-21	4540
-14	90
-24	4551
-17	87
-26	4557
-19	85
-29	4560
-21	83
-29	4564
-24	80
-34	4568
-26	78
-35	4581
-28	76
-38	4592
-31	73
-40	4598
-33	71
-43	4601
-35	69
-44	4606
-37	67
-47	4609
-40	64
-52	4634
-37	58
-57	4643
-42	53
-58	4647
-51	53
-66	4667
-44	42
-67	4672
-60	44
-70	4674
-63	41
-72	4680
-65	39
-75	4691
-67	37
-77	4703
-71	35
-79	4709
-72	32
-82	4712
-74	30
-83	4716
-76	28
-86	4720
-79	25
-88	4733
-81	23
-91	4744
-83	21
-91	4750
-86	18
-96	4754
-88	16
-97	4758
-90	14
-100	4761
-92	12
-100	4773
-95	9
-105	4785
-97	7
-106	4792
-99	5
-109	4795
-102	2
-111	4799
-104	0
-114	4803
-106	-2
-114	4814
-109	-5
-119	4826
-111	-7
-120	4833
-113	-9
-123	4837
-115	-11
-123	4841
-118	-14
-128	4844
-120	-16
-129	4856
-122	-18
-132	4861
-125	-21
-134	4866
-127	-23
-137	4869
-129	-25
-137	4873
-132	-28
-142	4884
-134	-30
-143	4897
-136	-32
-146	4903
-138	-34
-148	4906
-142	-36
-150	4910
-143	-39
-153	4914
-145	-41
-153	4925
-148	-44
-158	4937
-150	-46
-159	4944
-152	-48
-162	4948
-154	-50
-162	4951
-157	-53
-167	4955
-159	-55
-168	4966
-161	-57
-171	4978
-164	-60
-173	4986
-166	-62
-176	4989
-168	-64
-176	4993
-171	-67
-181	4997
-173	-69
-182	5008
-175	-71
-185	5019
-177	-73
-185	5027
-180	-76
-190	5031
-182	-78
-191	5035
-184	-80
-194	5038
-187	-83
-196	5049
-189	-85
-199	5060
-191	-87
-200	5068
-193	-89
-203	5072
-196	-92
-205	5076
-198	-94
-208	5080
-200	-96
-208	5089
-203	-99
-213	5097
-205	-101
-214	5101
-207	-103
-217	5104
-210	-106
-220	5108
-213	-107
-221	5118
-214	-110
-224	5130
-216	-112
-224	5138
-219	-115
-229	5141
-221	-117
-230	5146
-223	-119
-233	5149
-226	-122
-235	5160
-228	-124
-238	5171
-230	-126
-238	5179
-233	-129
-243	5183
-235	-131
-244	5187
-237	-133
-247	5190
-239	-135
-247	5200
-242	-138
-252	5212
-244	-140
-253	5221
-246	-142
-256	5224
-249	-145
-258	5229
-251	-147
-261	5232
-253	-149
-262	5242
-255	-151
-265	5253
-258	-154
-267	5262
-260	-156
-270	5265
-262	-158
-270	5270
-265	-161
-275	5274
-267	-163
-276	5283
-269	-165
-279	5290
-272	-168
-281	5295
-274	-170
-284	5298
-276	-172
-285	5302
-278	-174
-288	5311
-281	-177
-291	5323
-284	-178
-292	5332
-285	-181
-295	5335
-288	-184
-297	5340
-290	-186
-300	5343
-292	-188
-300	5352
-295	-191
-305	5364
-297	-193
-306	5373
-299	-195
-309	5377
-301	-197
-3706	4427
-304	-200
-3703	4431
-306	-202
-3698	4436
-308	-204
-3693	4439
-311	-207
-3688	4444
-313	-209
-3683	4448
-315	-211
-3677	4453
-317	-213
-3674	4456
